Begin,End,Label,Type,Speaker
0.67,0.81,af,words,015081
0.81,1.15,hverju,words,015081
1.15,1.4,koma,words,015081
1.4,2.04,flensurnar,words,015081
2.04,2.34,alltaf,words,015081
2.34,2.42,í,words,015081
2.42,2.96,janúar,words,015081
2.96,3.03,og,words,015081
3.03,3.57,febrúar,words,015081
3.66,3.84,eða,words,015081
3.84,4.07,um,words,015081
4.07,4.21,það,words,015081
4.21,4.65,leyti,words,015081
0.67,0.78,aː,phones,015081
0.78,0.81,v,phones,015081
0.81,0.99,k,phones,015081
0.99,1.01,v,phones,015081
1.01,1.05,ɛ,phones,015081
1.05,1.06,r,phones,015081
1.06,1.09,j,phones,015081
1.09,1.15,ʏ,phones,015081
1.15,1.23,kʰ,phones,015081
1.23,1.27,ɔː,phones,015081
1.27,1.34,m,phones,015081
1.34,1.4,a,phones,015081
1.4,2.04,spn,phones,015081
2.04,2.1,a,phones,015081
2.1,2.12,l̥,phones,015081
2.12,2.26,t,phones,015081
2.26,2.32,a,phones,015081
2.32,2.34,v,phones,015081
2.34,2.42,iː,phones,015081
2.42,2.5,j,phones,015081
2.5,2.65,aː,phones,015081
2.65,2.76,n,phones,015081
2.76,2.83,u,phones,015081
2.83,2.9,a,phones,015081
2.9,2.96,r,phones,015081
2.96,3.01,ɔː,phones,015081
3.01,3.03,ɣ,phones,015081
3.03,3.14,f,phones,015081
3.14,3.29,ɛː,phones,015081
3.29,3.39,p,phones,015081
3.39,3.4,r,phones,015081
3.4,3.44,u,phones,015081
3.44,3.54,a,phones,015081
3.54,3.57,r,phones,015081
3.66,3.73,ɛː,phones,015081
3.73,3.8,ð,phones,015081
3.8,3.84,a,phones,015081
3.84,3.9,ʏ,phones,015081
3.9,4.07,m,phones,015081
4.07,4.08,θ,phones,015081
4.08,4.2,aː,phones,015081
4.2,4.21,ð,phones,015081
4.21,4.28,l,phones,015081
4.28,4.41,eiː,phones,015081
4.41,4.51,t,phones,015081
4.51,4.65,ɪ,phones,015081
