Begin,End,Label,Type,Speaker
0.39,0.48,í,words,015808
0.48,0.72,hvaða,words,015808
0.72,0.95,átt,words,015808
0.95,1.05,er,words,015808
1.05,1.68,pólstjarnan,words,015808
1.68,1.75,frá,words,015808
1.75,2.18,reykjavík,words,015808
2.18,2.29,og,words,015808
2.29,2.41,hve,words,015808
2.41,2.75,hátt,words,015808
2.75,2.81,er,words,015808
2.81,2.94,hún,words,015808
2.94,2.97,á,words,015808
2.97,3.34,himni,words,015808
0.39,0.48,iː,phones,015808
0.48,0.55,k,phones,015808
0.55,0.57,v,phones,015808
0.57,0.62,aː,phones,015808
0.62,0.63,ð,phones,015808
0.63,0.72,a,phones,015808
0.72,0.79,au,phones,015808
0.79,0.89,h,phones,015808
0.89,0.95,t,phones,015808
0.95,0.98,ɛː,phones,015808
0.98,1.05,r,phones,015808
1.05,1.13,pʰ,phones,015808
1.13,1.21,ouː,phones,015808
1.21,1.27,l,phones,015808
1.27,1.34,s,phones,015808
1.34,1.38,t,phones,015808
1.38,1.41,j,phones,015808
1.41,1.45,a,phones,015808
1.45,1.49,r,phones,015808
1.49,1.53,t,phones,015808
1.53,1.56,n,phones,015808
1.56,1.59,a,phones,015808
1.59,1.68,n,phones,015808
1.68,1.71,f,phones,015808
1.71,1.72,r,phones,015808
1.72,1.75,auː,phones,015808
1.75,1.79,r,phones,015808
1.79,1.94,eiː,phones,015808
1.94,2.0,c,phones,015808
2.0,2.06,a,phones,015808
2.06,2.08,v,phones,015808
2.08,2.15,iː,phones,015808
2.15,2.18,k,phones,015808
2.18,2.21,ɔː,phones,015808
2.21,2.29,ɣ,phones,015808
2.29,2.34,k,phones,015808
2.34,2.36,v,phones,015808
2.36,2.41,ɛː,phones,015808
2.41,2.48,h,phones,015808
2.48,2.58,au,phones,015808
2.58,2.69,h,phones,015808
2.69,2.75,t,phones,015808
2.75,2.78,ɛː,phones,015808
2.78,2.81,r,phones,015808
2.81,2.84,h,phones,015808
2.84,2.87,uː,phones,015808
2.87,2.94,n,phones,015808
2.94,2.97,auː,phones,015808
2.97,3.04,h,phones,015808
3.04,3.1,ɪ,phones,015808
3.1,3.13,m,phones,015808
3.13,3.23,n,phones,015808
3.23,3.34,ɪ,phones,015808
