Begin,End,Label,Type,Speaker
0.91,1.06,hún,words,014569
1.06,1.27,hafði,words,014569
1.27,1.51,reyndar,words,014569
1.51,1.89,aldrei,words,014569
1.89,2.27,sýnt,words,014569
2.27,2.39,þeim,words,014569
2.39,2.7,nokkurn,words,014569
2.7,3.29,áhuga,words,014569
3.45,3.6,en,words,014569
3.6,4.03,kannski,words,014569
4.03,4.16,var,words,014569
4.16,4.36,henni,words,014569
4.36,4.4,að,words,014569
4.4,4.79,snúast,words,014569
4.79,5.12,hugur,words,014569
0.91,0.96,h,phones,014569
0.96,1.03,uː,phones,014569
1.03,1.06,n,phones,014569
1.06,1.11,h,phones,014569
1.11,1.18,a,phones,014569
1.18,1.2,v,phones,014569
1.2,1.23,ð,phones,014569
1.23,1.27,ɪ,phones,014569
1.27,1.29,r,phones,014569
1.29,1.37,ei,phones,014569
1.37,1.4,n,phones,014569
1.4,1.45,t,phones,014569
1.45,1.5,a,phones,014569
1.5,1.51,r,phones,014569
1.51,1.62,a,phones,014569
1.62,1.72,l,phones,014569
1.72,1.81,t,phones,014569
1.81,1.82,r,phones,014569
1.82,1.89,ei,phones,014569
1.89,2.04,s,phones,014569
2.04,2.12,iː,phones,014569
2.12,2.21,n̥,phones,014569
2.21,2.27,t,phones,014569
2.27,2.28,θ,phones,014569
2.28,2.34,eiː,phones,014569
2.34,2.39,m,phones,014569
2.39,2.44,n,phones,014569
2.44,2.49,ɔ,phones,014569
2.49,2.54,h,phones,014569
2.54,2.6,k,phones,014569
2.6,2.64,ʏ,phones,014569
2.64,2.67,t,phones,014569
2.67,2.7,n̥,phones,014569
2.7,2.87,auː,phones,014569
2.87,3.01,h,phones,014569
3.01,3.1,ʏ,phones,014569
3.1,3.12,ɣ,phones,014569
3.12,3.29,a,phones,014569
3.45,3.53,ɛ,phones,014569
3.53,3.6,n,phones,014569
3.6,3.68,kʰ,phones,014569
3.68,3.75,a,phones,014569
3.75,3.8,n,phones,014569
3.8,3.89,s,phones,014569
3.89,3.96,c,phones,014569
3.96,4.03,ɪ,phones,014569
4.03,4.05,v,phones,014569
4.05,4.13,aː,phones,014569
4.13,4.16,r,phones,014569
4.16,4.2,h,phones,014569
4.2,4.26,ɛ,phones,014569
4.26,4.33,n,phones,014569
4.33,4.36,ɪ,phones,014569
4.36,4.39,aː,phones,014569
4.39,4.4,ð,phones,014569
4.4,4.46,s,phones,014569
4.46,4.52,t,phones,014569
4.52,4.55,n,phones,014569
4.55,4.63,uː,phones,014569
4.63,4.67,a,phones,014569
4.67,4.71,s,phones,014569
4.71,4.79,t,phones,014569
4.79,4.83,h,phones,014569
4.83,4.93,ʏː,phones,014569
4.93,4.95,ɣ,phones,014569
4.95,5.06,ʏ,phones,014569
5.06,5.12,r,phones,014569
