Begin,End,Label,Type,Speaker
0.53,1.53,sigurbjarni,words,013097
1.86,2.26,hvernig,words,013097
2.26,2.38,er,words,013097
2.38,2.76,veðrið,words,013097
2.76,3.21,úti,words,013097
0.53,1.53,spn,phones,013097
1.86,1.96,k,phones,013097
1.96,1.98,v,phones,013097
1.98,2.04,ɛ,phones,013097
2.04,2.16,t,phones,013097
2.16,2.21,n,phones,013097
2.21,2.24,ɪ,phones,013097
2.24,2.26,ɣ,phones,013097
2.26,2.29,ɛː,phones,013097
2.29,2.38,r,phones,013097
2.38,2.4,v,phones,013097
2.4,2.43,ɛ,phones,013097
2.43,2.46,ð,phones,013097
2.46,2.63,r,phones,013097
2.63,2.75,ɪ,phones,013097
2.75,2.76,ð,phones,013097
2.76,2.94,uː,phones,013097
2.94,3.01,t,phones,013097
3.01,3.21,ɪ,phones,013097
