Begin,End,Label,Type,Speaker
0.96,1.21,eru,words,009797
1.21,1.51,þetta,words,009797
1.51,2.01,systur,words,009797
2.01,2.45,þínar,words,009797
0.96,1.11,ɛː,phones,009797
1.11,1.12,r,phones,009797
1.12,1.21,ʏ,phones,009797
1.21,1.22,θ,phones,009797
1.22,1.34,ɛ,phones,009797
1.34,1.4,h,phones,009797
1.4,1.45,t,phones,009797
1.45,1.51,a,phones,009797
1.51,1.61,s,phones,009797
1.61,1.71,ɪ,phones,009797
1.71,1.8,s,phones,009797
1.8,1.86,t,phones,009797
1.86,1.93,ʏ,phones,009797
1.93,2.01,r,phones,009797
2.01,2.02,θ,phones,009797
2.02,2.13,iː,phones,009797
2.13,2.19,n,phones,009797
2.19,2.26,a,phones,009797
2.26,2.45,r,phones,009797
