Begin,End,Label,Type,Speaker
0.4,0.78,er,words,012897
0.78,0.84,það,words,012897
0.84,1.26,alveg,words,012897
1.69,1.91,fyrir,words,012897
1.91,2.28,bí,words,012897
0.4,0.66,ɛː,phones,012897
0.66,0.78,r,phones,012897
0.78,0.79,θ,phones,012897
0.79,0.83,aː,phones,012897
0.83,0.84,ð,phones,012897
0.84,1.01,a,phones,012897
1.01,1.09,l,phones,012897
1.09,1.11,v,phones,012897
1.11,1.21,ɛ,phones,012897
1.21,1.26,ɣ,phones,012897
1.69,1.73,f,phones,012897
1.73,1.82,ɪː,phones,012897
1.82,1.83,r,phones,012897
1.83,1.87,ɪ,phones,012897
1.87,1.91,r,phones,012897
1.91,1.98,p,phones,012897
1.98,2.28,iː,phones,012897
