Begin,End,Label,Type,Speaker
0.54,0.68,á,words,015972
0.68,0.87,ég,words,015972
0.87,0.96,að,words,015972
0.96,1.23,leggja,words,015972
1.23,1.28,á,words,015972
1.28,1.66,borðið,words,015972
1.66,2.01,núna,words,015972
0.54,0.68,auː,phones,015972
0.68,0.78,j,phones,015972
0.78,0.85,ɛː,phones,015972
0.85,0.87,ɣ,phones,015972
0.87,0.95,aː,phones,015972
0.95,0.96,ð,phones,015972
0.96,1.01,l,phones,015972
1.01,1.12,ɛ,phones,015972
1.12,1.19,c,phones,015972
1.19,1.23,a,phones,015972
1.23,1.28,auː,phones,015972
1.28,1.37,p,phones,015972
1.37,1.47,ɔ,phones,015972
1.47,1.53,r,phones,015972
1.53,1.57,ð,phones,015972
1.57,1.65,ɪ,phones,015972
1.65,1.66,ð,phones,015972
1.66,1.74,n,phones,015972
1.74,1.81,uː,phones,015972
1.81,1.88,n,phones,015972
1.88,2.01,a,phones,015972
