Begin,End,Label,Type,Speaker
0.72,1.41,aðalveig,words,015297
1.56,1.98,hvenær,words,015297
1.98,2.19,kemur,words,015297
2.19,2.75,strætó,words,015297
2.75,3.02,númer,words,015297
3.02,3.43,fimm,words,015297
0.72,1.41,spn,phones,015297
1.56,1.64,k,phones,015297
1.64,1.66,v,phones,015297
1.66,1.76,ɛː,phones,015297
1.76,1.82,n,phones,015297
1.82,1.88,ai,phones,015297
1.88,1.98,r,phones,015297
1.98,2.06,cʰ,phones,015297
2.06,2.09,ɛː,phones,015297
2.09,2.16,m,phones,015297
2.16,2.19,ʏ,phones,015297
2.19,2.29,s,phones,015297
2.29,2.35,t,phones,015297
2.35,2.36,r,phones,015297
2.36,2.59,aiː,phones,015297
2.59,2.66,t,phones,015297
2.66,2.75,ou,phones,015297
2.75,2.83,n,phones,015297
2.83,2.87,uː,phones,015297
2.87,2.94,m,phones,015297
2.94,2.97,ɛ,phones,015297
2.97,3.02,r,phones,015297
3.02,3.13,f,phones,015297
3.13,3.21,ɪ,phones,015297
3.21,3.43,m,phones,015297
