Begin,End,Label,Type,Speaker
0.08,0.93,handritin,words,015099
0.93,1.06,að,words,015099
1.1,2.39,íslendingasögunum,words,015099
0.08,0.19,h,phones,015099
0.19,0.26,a,phones,015099
0.26,0.41,n,phones,015099
0.41,0.47,t,phones,015099
0.47,0.48,r,phones,015099
0.48,0.62,ɪ,phones,015099
0.62,0.74,t,phones,015099
0.74,0.83,ɪ,phones,015099
0.83,0.93,n,phones,015099
0.93,1.05,aː,phones,015099
1.05,1.06,ð,phones,015099
1.1,1.25,i,phones,015099
1.25,1.31,s,phones,015099
1.31,1.39,t,phones,015099
1.39,1.43,l,phones,015099
1.43,1.49,ɛ,phones,015099
1.49,1.55,n,phones,015099
1.55,1.6,t,phones,015099
1.6,1.64,i,phones,015099
1.64,1.71,ŋ,phones,015099
1.71,1.77,k,phones,015099
1.77,1.8,a,phones,015099
1.8,1.93,s,phones,015099
1.93,2.07,œː,phones,015099
2.07,2.09,ɣ,phones,015099
2.09,2.18,ɔ,phones,015099
2.18,2.24,n,phones,015099
2.24,2.29,ʏ,phones,015099
2.29,2.39,m,phones,015099
