Begin,End,Label,Type,Speaker
0.53,1.38,brynsteinn,words,013072
1.38,1.53,er,words,013072
1.53,1.91,opið,words,013072
1.91,2.01,í,words,013072
2.01,2.77,landsbankanum,words,013072
0.53,1.38,spn,phones,013072
1.38,1.48,ɛː,phones,013072
1.48,1.53,r,phones,013072
1.53,1.8,ɔː,phones,013072
1.8,1.87,p,phones,013072
1.87,1.9,ɪ,phones,013072
1.9,1.91,ð,phones,013072
1.91,2.01,iː,phones,013072
2.01,2.08,l,phones,013072
2.08,2.17,a,phones,013072
2.17,2.21,n,phones,013072
2.21,2.25,t,phones,013072
2.25,2.31,s,phones,013072
2.31,2.37,p,phones,013072
2.37,2.45,au,phones,013072
2.45,2.49,ŋ̊,phones,013072
2.49,2.54,k,phones,013072
2.54,2.6,a,phones,013072
2.6,2.65,n,phones,013072
2.65,2.72,ʏ,phones,013072
2.72,2.77,m,phones,013072
