Begin,End,Label,Type,Speaker
0.81,1.06,er,words,016545
1.06,1.54,einhver,words,016545
1.54,2.19,staður,words,016545
2.19,2.62,hér,words,016545
2.68,2.83,þar,words,016545
2.83,3.07,sem,words,016545
3.07,3.2,við,words,016545
3.2,3.49,getum,words,016545
3.49,3.82,talað,words,016545
3.82,4.24,saman,words,016545
4.24,4.33,í,words,016545
4.33,4.81,næði,words,016545
0.81,1.05,ɛː,phones,016545
1.05,1.06,r,phones,016545
1.06,1.26,ei,phones,016545
1.26,1.39,ŋ̊,phones,016545
1.39,1.46,k,phones,016545
1.46,1.48,v,phones,016545
1.48,1.53,ɛ,phones,016545
1.53,1.54,r,phones,016545
1.54,1.68,s,phones,016545
1.68,1.72,t,phones,016545
1.72,1.91,aː,phones,016545
1.91,1.97,ð,phones,016545
1.97,2.05,ʏ,phones,016545
2.05,2.19,r,phones,016545
2.19,2.2,ç,phones,016545
2.2,2.48,ɛː,phones,016545
2.48,2.62,r,phones,016545
2.68,2.69,θ,phones,016545
2.69,2.82,aː,phones,016545
2.82,2.83,r,phones,016545
2.83,2.95,s,phones,016545
2.95,3.02,ɛː,phones,016545
3.02,3.07,m,phones,016545
3.07,3.09,v,phones,016545
3.09,3.19,ɪː,phones,016545
3.19,3.2,ð,phones,016545
3.2,3.26,c,phones,016545
3.26,3.31,ɛː,phones,016545
3.31,3.35,t,phones,016545
3.35,3.44,ʏ,phones,016545
3.44,3.49,m,phones,016545
3.49,3.58,tʰ,phones,016545
3.58,3.71,aː,phones,016545
3.71,3.78,l,phones,016545
3.78,3.81,a,phones,016545
3.81,3.82,ð,phones,016545
3.82,3.94,s,phones,016545
3.94,4.06,aː,phones,016545
4.06,4.14,m,phones,016545
4.14,4.2,a,phones,016545
4.2,4.24,n,phones,016545
4.24,4.33,iː,phones,016545
4.33,4.42,n,phones,016545
4.42,4.58,aiː,phones,016545
4.58,4.73,ð,phones,016545
4.73,4.81,ɪ,phones,016545
