Begin,End,Label,Type,Speaker
0.3,0.45,en,words,019197
0.45,0.72,ertu,words,019197
0.72,0.95,viss,words,019197
0.95,1.01,um,words,019197
1.01,1.07,að,words,019197
1.07,1.16,ég,words,019197
1.16,1.44,kæri,words,019197
1.44,1.54,mig,words,019197
1.54,1.8,nokkuð,words,019197
1.8,1.98,um,words,019197
1.98,2.17,það,words,019197
0.3,0.4,ɛ,phones,019197
0.4,0.45,n,phones,019197
0.45,0.51,ɛ,phones,019197
0.51,0.59,r̥,phones,019197
0.59,0.65,t,phones,019197
0.65,0.72,ʏ,phones,019197
0.72,0.74,v,phones,019197
0.74,0.81,ɪ,phones,019197
0.81,0.95,s,phones,019197
0.95,0.98,ʏ,phones,019197
0.98,1.01,m,phones,019197
1.01,1.04,aː,phones,019197
1.04,1.07,ð,phones,019197
1.07,1.1,j,phones,019197
1.1,1.14,ɛː,phones,019197
1.14,1.16,ɣ,phones,019197
1.16,1.26,cʰ,phones,019197
1.26,1.37,aiː,phones,019197
1.37,1.38,r,phones,019197
1.38,1.44,ɪ,phones,019197
1.44,1.49,m,phones,019197
1.49,1.52,ɪː,phones,019197
1.52,1.54,ɣ,phones,019197
1.54,1.57,n,phones,019197
1.57,1.63,ɔ,phones,019197
1.63,1.68,h,phones,019197
1.68,1.74,k,phones,019197
1.74,1.79,ʏ,phones,019197
1.79,1.8,ð,phones,019197
1.8,1.91,ʏ,phones,019197
1.91,1.98,m,phones,019197
1.98,1.99,θ,phones,019197
1.99,2.16,aː,phones,019197
2.16,2.17,ð,phones,019197
