Begin,End,Label,Type,Speaker
0.91,1.48,hvernig,words,010616
1.48,1.72,fer,words,010616
1.72,2.04,þetta,words,010616
2.04,2.08,að,words,010616
2.08,2.52,lokum,words,010616
0.91,1.02,k,phones,010616
1.02,1.04,v,phones,010616
1.04,1.16,ɛ,phones,010616
1.16,1.28,t,phones,010616
1.28,1.32,n,phones,010616
1.32,1.43,ɪ,phones,010616
1.43,1.48,ɣ,phones,010616
1.48,1.52,f,phones,010616
1.52,1.64,ɛː,phones,010616
1.64,1.72,r,phones,010616
1.72,1.73,θ,phones,010616
1.73,1.82,ɛ,phones,010616
1.82,1.88,h,phones,010616
1.88,1.93,t,phones,010616
1.93,2.04,a,phones,010616
2.04,2.07,aː,phones,010616
2.07,2.08,ð,phones,010616
2.08,2.15,l,phones,010616
2.15,2.31,ɔː,phones,010616
2.31,2.36,k,phones,010616
2.36,2.44,ʏ,phones,010616
2.44,2.52,m,phones,010616
