Begin,End,Label,Type,Speaker
0.79,1.36,varst,words,016545
1.53,1.9,það,words,016545
1.9,2.13,þú,words,016545
2.13,2.45,sem,words,016545
2.45,2.77,gafst,words,016545
2.77,2.9,mér,words,016545
2.9,3.28,nammi,words,016545
3.28,3.33,í,words,016545
3.33,3.88,skóinn,words,016545
3.88,4.03,þegar,words,016545
4.03,4.21,ég,words,016545
4.21,4.32,var,words,016545
4.32,4.79,lítill,words,016545
0.79,0.86,v,phones,016545
0.86,0.97,a,phones,016545
0.97,1.01,r̥,phones,016545
1.01,1.08,s,phones,016545
1.08,1.36,t,phones,016545
1.53,1.54,θ,phones,016545
1.54,1.89,aː,phones,016545
1.89,1.9,ð,phones,016545
1.9,1.91,θ,phones,016545
1.91,2.13,uː,phones,016545
2.13,2.28,s,phones,016545
2.28,2.34,ɛː,phones,016545
2.34,2.45,m,phones,016545
2.45,2.49,k,phones,016545
2.49,2.6,a,phones,016545
2.6,2.64,f,phones,016545
2.64,2.74,s,phones,016545
2.74,2.77,t,phones,016545
2.77,2.82,m,phones,016545
2.82,2.85,j,phones,016545
2.85,2.89,ɛː,phones,016545
2.89,2.9,r,phones,016545
2.9,2.99,n,phones,016545
2.99,3.07,a,phones,016545
3.07,3.24,m,phones,016545
3.24,3.28,ɪ,phones,016545
3.28,3.33,iː,phones,016545
3.33,3.47,s,phones,016545
3.47,3.53,k,phones,016545
3.53,3.72,ouː,phones,016545
3.72,3.8,ɪ,phones,016545
3.8,3.88,n,phones,016545
3.88,3.89,θ,phones,016545
3.89,3.95,ɛː,phones,016545
3.95,3.97,ɣ,phones,016545
3.97,4.02,a,phones,016545
4.02,4.03,r,phones,016545
4.03,4.13,j,phones,016545
4.13,4.17,ɛː,phones,016545
4.17,4.21,ɣ,phones,016545
4.21,4.23,v,phones,016545
4.23,4.31,aː,phones,016545
4.31,4.32,r,phones,016545
4.32,4.39,l,phones,016545
4.39,4.54,iː,phones,016545
4.54,4.62,t,phones,016545
4.62,4.75,ɪ,phones,016545
4.75,4.78,t,phones,016545
4.78,4.79,l̥,phones,016545
