Begin,End,Label,Type,Speaker
0.79,1.46,lárus,words,009870
1.46,1.62,haldið,words,009870
2.39,2.71,þið,words,009870
2.71,3.31,það,words,009870
0.79,0.89,l,phones,009870
0.89,1.09,auː,phones,009870
1.09,1.1,r,phones,009870
1.1,1.23,ʏ,phones,009870
1.23,1.46,s,phones,009870
1.46,1.49,h,phones,009870
1.49,1.52,a,phones,009870
1.52,1.55,l,phones,009870
1.55,1.58,t,phones,009870
1.58,1.61,ɪ,phones,009870
1.61,1.62,ð,phones,009870
2.39,2.4,θ,phones,009870
2.4,2.7,ɪː,phones,009870
2.7,2.71,ð,phones,009870
2.71,2.72,θ,phones,009870
2.72,3.3,aː,phones,009870
3.3,3.31,ð,phones,009870
