Begin,End,Label,Type,Speaker
0.57,1.11,hverjir,words,013655
1.11,1.39,verða,words,013655
1.39,2.13,lykilmenn,words,013655
2.18,2.3,hjá,words,013655
2.3,2.71,ykkur,words,013655
2.71,2.85,í,words,013655
2.85,3.44,sumar,words,013655
0.57,0.66,k,phones,013655
0.66,0.68,v,phones,013655
0.68,0.8,ɛ,phones,013655
0.8,0.81,r,phones,013655
0.81,0.95,j,phones,013655
0.95,0.99,ɪ,phones,013655
0.99,1.11,r,phones,013655
1.11,1.13,v,phones,013655
1.13,1.22,ɛ,phones,013655
1.22,1.23,r,phones,013655
1.23,1.31,ð,phones,013655
1.31,1.39,a,phones,013655
1.39,1.48,l,phones,013655
1.48,1.66,ɪː,phones,013655
1.66,1.73,c,phones,013655
1.73,1.76,ɪ,phones,013655
1.76,1.84,l,phones,013655
1.84,1.9,m,phones,013655
1.9,1.98,ɛ,phones,013655
1.98,2.13,n,phones,013655
2.18,2.19,ç,phones,013655
2.19,2.3,auː,phones,013655
2.3,2.4,ɪ,phones,013655
2.4,2.56,h,phones,013655
2.56,2.62,k,phones,013655
2.62,2.7,ʏ,phones,013655
2.7,2.71,r,phones,013655
2.71,2.85,iː,phones,013655
2.85,2.99,s,phones,013655
2.99,3.12,ʏː,phones,013655
3.12,3.22,m,phones,013655
3.22,3.29,a,phones,013655
3.29,3.44,r,phones,013655
