Begin,End,Label,Type,Speaker
0.76,1.41,mynd,words,014226
2.04,2.48,hvað,words,014226
2.54,2.84,er,words,014226
2.87,3.71,siðferði,words,014226
0.76,0.92,m,phones,014226
0.92,1.05,ɪ,phones,014226
1.05,1.26,n,phones,014226
1.26,1.41,t,phones,014226
2.04,2.19,k,phones,014226
2.19,2.21,v,phones,014226
2.21,2.47,aː,phones,014226
2.47,2.48,ð,phones,014226
2.54,2.78,ɛː,phones,014226
2.78,2.84,r,phones,014226
2.87,3.03,s,phones,014226
3.03,3.18,ɪ,phones,014226
3.18,3.19,ð,phones,014226
3.19,3.31,f,phones,014226
3.31,3.4,ɛ,phones,014226
3.4,3.41,r,phones,014226
3.41,3.55,ð,phones,014226
3.55,3.71,ɪ,phones,014226
