Begin,End,Label,Type,Speaker
0.75,0.95,hvað,words,013741
0.95,1.29,heitir,words,013741
1.29,1.74,ferjan,words,013741
1.74,1.85,sem,words,013741
1.85,2.26,siglir,words,013741
2.26,2.43,frá,words,013741
2.43,2.93,dalvík,words,013741
2.93,3.12,út,words,013741
3.12,3.19,í,words,013741
3.19,3.77,grímsey,words,013741
0.75,0.85,k,phones,013741
0.85,0.87,v,phones,013741
0.87,0.94,aː,phones,013741
0.94,0.95,ð,phones,013741
0.95,0.99,h,phones,013741
0.99,1.12,eiː,phones,013741
1.12,1.17,t,phones,013741
1.17,1.2,ɪ,phones,013741
1.2,1.29,r,phones,013741
1.29,1.35,f,phones,013741
1.35,1.46,ɛ,phones,013741
1.46,1.47,r,phones,013741
1.47,1.63,j,phones,013741
1.63,1.68,a,phones,013741
1.68,1.74,n,phones,013741
1.74,1.78,s,phones,013741
1.78,1.81,ɛː,phones,013741
1.81,1.85,m,phones,013741
1.85,1.96,s,phones,013741
1.96,2.03,ɪ,phones,013741
2.03,2.11,k,phones,013741
2.11,2.18,l,phones,013741
2.18,2.23,ɪ,phones,013741
2.23,2.26,r,phones,013741
2.26,2.29,f,phones,013741
2.29,2.3,r,phones,013741
2.3,2.43,auː,phones,013741
2.43,2.48,t,phones,013741
2.48,2.55,a,phones,013741
2.55,2.69,l,phones,013741
2.69,2.71,v,phones,013741
2.71,2.86,i,phones,013741
2.86,2.93,k,phones,013741
2.93,3.06,uː,phones,013741
3.06,3.12,t,phones,013741
3.12,3.19,iː,phones,013741
3.19,3.25,k,phones,013741
3.25,3.26,r,phones,013741
3.26,3.34,i,phones,013741
3.34,3.44,m,phones,013741
3.44,3.58,s,phones,013741
3.58,3.77,ei,phones,013741
