Begin,End,Label,Type,Speaker
0.45,0.67,hvað,words,014814
0.67,1.03,geta,words,014814
1.03,1.84,ánamaðkar,words,014814
1.84,2.14,orðið,words,014814
2.14,2.82,stórir,words,014814
0.45,0.48,k,phones,014814
0.48,0.5,v,phones,014814
0.5,0.66,aː,phones,014814
0.66,0.67,ð,phones,014814
0.67,0.73,c,phones,014814
0.73,0.84,ɛː,phones,014814
0.84,0.91,t,phones,014814
0.91,1.03,a,phones,014814
1.03,1.84,spn,phones,014814
1.84,1.97,ɔ,phones,014814
1.97,1.98,r,phones,014814
1.98,2.09,ð,phones,014814
2.09,2.13,ɪ,phones,014814
2.13,2.14,ð,phones,014814
2.14,2.26,s,phones,014814
2.26,2.32,t,phones,014814
2.32,2.49,ouː,phones,014814
2.49,2.55,r,phones,014814
2.55,2.61,ɪ,phones,014814
2.61,2.82,r,phones,014814
