Begin,End,Label,Type,Speaker
0.68,0.9,af,words,012890
0.9,1.12,hverju,words,012890
1.12,1.33,ertu,words,012890
1.33,1.72,svona,words,012890
1.72,2.22,þrjóskur,words,012890
2.22,2.89,valdimar,words,012890
0.68,0.82,aː,phones,012890
0.82,0.9,v,phones,012890
0.9,0.95,k,phones,012890
0.95,0.97,v,phones,012890
0.97,1.04,ɛ,phones,012890
1.04,1.05,r,phones,012890
1.05,1.09,j,phones,012890
1.09,1.12,ʏ,phones,012890
1.12,1.16,ɛ,phones,012890
1.16,1.23,r̥,phones,012890
1.23,1.28,t,phones,012890
1.28,1.33,ʏ,phones,012890
1.33,1.41,s,phones,012890
1.41,1.43,v,phones,012890
1.43,1.5,ɔː,phones,012890
1.5,1.58,n,phones,012890
1.58,1.72,a,phones,012890
1.72,1.73,θ,phones,012890
1.73,1.76,r,phones,012890
1.76,1.83,j,phones,012890
1.83,1.9,ou,phones,012890
1.9,2.06,s,phones,012890
2.06,2.12,k,phones,012890
2.12,2.16,ʏ,phones,012890
2.16,2.22,r,phones,012890
2.22,2.24,v,phones,012890
2.24,2.31,a,phones,012890
2.31,2.38,l,phones,012890
2.38,2.46,t,phones,012890
2.46,2.49,ɪ,phones,012890
2.49,2.57,m,phones,012890
2.57,2.67,a,phones,012890
2.67,2.89,r,phones,012890
