Begin,End,Label,Type,Speaker
0.53,1.01,skoðið,words,008597
1.01,1.61,einnig,words,008597
1.61,1.99,tengd,words,008597
1.99,2.59,svör,words,008597
3.11,3.31,hver,words,008597
3.31,3.47,er,words,008597
3.47,4.36,tilgangur,words,008597
4.39,5.01,seti,words,008597
5.01,5.92,verkefnisins,words,008597
0.53,0.71,s,phones,008597
0.71,0.78,k,phones,008597
0.78,0.91,ɔː,phones,008597
0.91,0.97,ð,phones,008597
0.97,1.0,ɪ,phones,008597
1.0,1.01,ð,phones,008597
1.01,1.3,ei,phones,008597
1.3,1.4,t,phones,008597
1.4,1.45,n,phones,008597
1.45,1.59,ɪ,phones,008597
1.59,1.61,ɣ,phones,008597
1.61,1.71,tʰ,phones,008597
1.71,1.78,ei,phones,008597
1.78,1.93,ŋ,phones,008597
1.93,1.99,t,phones,008597
1.99,2.24,s,phones,008597
2.24,2.26,v,phones,008597
2.26,2.44,œː,phones,008597
2.44,2.59,r,phones,008597
3.11,3.19,k,phones,008597
3.19,3.21,v,phones,008597
3.21,3.3,ɛː,phones,008597
3.3,3.31,r,phones,008597
3.31,3.39,ɛː,phones,008597
3.39,3.47,r,phones,008597
3.47,3.56,tʰ,phones,008597
3.56,3.64,ɪ,phones,008597
3.64,3.78,l,phones,008597
3.78,3.84,k,phones,008597
3.84,3.95,au,phones,008597
3.95,4.05,ŋ,phones,008597
4.05,4.12,k,phones,008597
4.12,4.25,ʏ,phones,008597
4.25,4.36,r,phones,008597
4.39,4.58,s,phones,008597
4.58,4.82,ɛː,phones,008597
4.82,4.91,t,phones,008597
4.91,5.01,ɪ,phones,008597
5.01,5.03,v,phones,008597
5.03,5.08,ɛ,phones,008597
5.08,5.18,r̥,phones,008597
5.18,5.24,k,phones,008597
5.24,5.29,ɛ,phones,008597
5.29,5.32,p,phones,008597
5.32,5.37,n,phones,008597
5.37,5.45,ɪ,phones,008597
5.45,5.54,s,phones,008597
5.54,5.64,ɪ,phones,008597
5.64,5.7,n,phones,008597
5.7,5.92,s,phones,008597
