Begin,End,Label,Type,Speaker
1.86,2.05,hvað,words,014916
2.05,2.34,lifa,words,014916
2.34,2.63,mörg,words,014916
2.63,2.99,ljón,words,014916
2.99,3.09,og,words,014916
3.09,3.78,tígrisdýr,words,014916
3.78,3.81,í,words,014916
3.81,4.16,villtri,words,014916
4.16,4.63,náttúru,words,014916
1.86,1.92,k,phones,014916
1.92,1.94,v,phones,014916
1.94,2.04,aː,phones,014916
2.04,2.05,ð,phones,014916
2.05,2.13,l,phones,014916
2.13,2.26,ɪː,phones,014916
2.26,2.28,v,phones,014916
2.28,2.34,a,phones,014916
2.34,2.42,m,phones,014916
2.42,2.55,œ,phones,014916
2.55,2.59,r,phones,014916
2.59,2.63,k,phones,014916
2.63,2.72,l,phones,014916
2.72,2.77,j,phones,014916
2.77,2.92,ouː,phones,014916
2.92,2.99,n,phones,014916
2.99,3.02,ɔː,phones,014916
3.02,3.09,ɣ,phones,014916
3.09,3.17,tʰ,phones,014916
3.17,3.26,iː,phones,014916
3.26,3.28,ɣ,phones,014916
3.28,3.34,r,phones,014916
3.34,3.4,ɪ,phones,014916
3.4,3.46,s,phones,014916
3.46,3.52,t,phones,014916
3.52,3.75,i,phones,014916
3.75,3.78,r,phones,014916
3.78,3.81,iː,phones,014916
3.81,3.83,v,phones,014916
3.83,3.89,ɪ,phones,014916
3.89,3.91,l̥,phones,014916
3.91,4.06,t,phones,014916
4.06,4.07,r,phones,014916
4.07,4.16,ɪ,phones,014916
4.16,4.21,n,phones,014916
4.21,4.31,au,phones,014916
4.31,4.37,h,phones,014916
4.37,4.43,t,phones,014916
4.43,4.47,u,phones,014916
4.47,4.48,r,phones,014916
4.48,4.63,ʏ,phones,014916
