Begin,End,Label,Type,Speaker
0.59,1.19,saxi,words,012258
1.54,2.08,hvernig,words,012258
2.08,2.26,er,words,012258
2.26,2.63,veðrið,words,012258
2.63,2.82,í,words,012258
2.82,3.23,dag,words,012258
0.59,1.19,spn,phones,012258
1.54,1.65,k,phones,012258
1.65,1.67,v,phones,012258
1.67,1.77,ɛ,phones,012258
1.77,1.93,t,phones,012258
1.93,1.98,n,phones,012258
1.98,2.06,ɪ,phones,012258
2.06,2.08,ɣ,phones,012258
2.08,2.17,ɛː,phones,012258
2.17,2.26,r,phones,012258
2.26,2.28,v,phones,012258
2.28,2.32,ɛ,phones,012258
2.32,2.48,ð,phones,012258
2.48,2.49,r,phones,012258
2.49,2.62,ɪ,phones,012258
2.62,2.63,ð,phones,012258
2.63,2.82,iː,phones,012258
2.82,2.9,t,phones,012258
2.9,3.04,aː,phones,012258
3.04,3.23,ɣ,phones,012258
