Begin,End,Label,Type,Speaker
0.7,0.91,af,words,016612
0.91,1.23,hverju,words,016612
1.23,1.47,hjóla,words,016612
1.47,2.03,hamstrar,words,016612
2.06,2.23,á,words,016612
2.23,2.71,nóttinni,words,016612
0.7,0.82,aː,phones,016612
0.82,0.91,v,phones,016612
0.91,0.94,k,phones,016612
0.94,0.96,v,phones,016612
0.96,1.05,ɛ,phones,016612
1.05,1.06,r,phones,016612
1.06,1.13,j,phones,016612
1.13,1.23,ʏ,phones,016612
1.23,1.24,ç,phones,016612
1.24,1.37,ouː,phones,016612
1.37,1.44,l,phones,016612
1.44,1.47,a,phones,016612
1.47,1.56,h,phones,016612
1.56,1.64,a,phones,016612
1.64,1.71,m,phones,016612
1.71,1.8,s,phones,016612
1.8,1.86,t,phones,016612
1.86,1.87,r,phones,016612
1.87,1.99,a,phones,016612
1.99,2.03,r,phones,016612
2.06,2.23,auː,phones,016612
2.23,2.29,n,phones,016612
2.29,2.35,ou,phones,016612
2.35,2.42,h,phones,016612
2.42,2.47,t,phones,016612
2.47,2.52,ɪ,phones,016612
2.52,2.58,n,phones,016612
2.58,2.71,ɪ,phones,016612
