Begin,End,Label,Type,Speaker
0.39,1.07,hilmir,words,016626
1.62,1.88,er,words,016626
1.88,2.33,opið,words,016626
2.33,2.42,í,words,016626
2.42,3.2,háskólanum,words,016626
3.2,3.33,í,words,016626
3.33,4.04,reykjavík,words,016626
0.39,0.49,h,phones,016626
0.49,0.53,ɪ,phones,016626
0.53,0.64,l,phones,016626
0.64,0.71,m,phones,016626
0.71,0.86,ɪ,phones,016626
0.86,1.07,r,phones,016626
1.62,1.78,ɛː,phones,016626
1.78,1.88,r,phones,016626
1.88,2.12,ɔː,phones,016626
2.12,2.24,p,phones,016626
2.24,2.32,ɪ,phones,016626
2.32,2.33,ð,phones,016626
2.33,2.42,iː,phones,016626
2.42,2.52,h,phones,016626
2.52,2.64,auː,phones,016626
2.64,2.76,s,phones,016626
2.76,2.82,k,phones,016626
2.82,2.87,ou,phones,016626
2.87,2.94,l,phones,016626
2.94,3.03,a,phones,016626
3.03,3.1,n,phones,016626
3.1,3.14,ʏ,phones,016626
3.14,3.2,m,phones,016626
3.2,3.33,iː,phones,016626
3.33,3.35,r,phones,016626
3.35,3.52,eiː,phones,016626
3.52,3.61,c,phones,016626
3.61,3.68,a,phones,016626
3.68,3.7,v,phones,016626
3.7,3.84,iː,phones,016626
3.84,4.04,k,phones,016626
