Begin,End,Label,Type,Speaker
1.05,1.21,er,words,011616
1.21,1.53,hægt,words,011616
1.53,1.6,að,words,011616
1.6,1.98,leysa,words,011616
1.98,2.48,málin,words,011616
2.51,2.69,með,words,011616
2.69,3.04,öðrum,words,011616
3.04,3.48,hætti,words,011616
1.05,1.18,ɛː,phones,011616
1.18,1.21,r,phones,011616
1.21,1.28,h,phones,011616
1.28,1.34,ai,phones,011616
1.34,1.45,x,phones,011616
1.45,1.53,t,phones,011616
1.53,1.59,aː,phones,011616
1.59,1.6,ð,phones,011616
1.6,1.68,l,phones,011616
1.68,1.8,eiː,phones,011616
1.8,1.93,s,phones,011616
1.93,1.98,a,phones,011616
1.98,2.06,m,phones,011616
2.06,2.17,auː,phones,011616
2.17,2.25,l,phones,011616
2.25,2.31,ɪ,phones,011616
2.31,2.48,n,phones,011616
2.51,2.58,m,phones,011616
2.58,2.68,ɛː,phones,011616
2.68,2.69,ð,phones,011616
2.69,2.82,œ,phones,011616
2.82,2.92,ð,phones,011616
2.92,2.93,r,phones,011616
2.93,2.99,ʏ,phones,011616
2.99,3.04,m,phones,011616
3.04,3.13,h,phones,011616
3.13,3.16,ai,phones,011616
3.16,3.26,h,phones,011616
3.26,3.33,t,phones,011616
3.33,3.48,ɪ,phones,011616
