Begin,End,Label,Type,Speaker
0.97,1.3,gætu,words,013010
1.3,1.63,fílar,words,013010
1.63,2.06,andað,words,013010
2.06,2.47,eingöngu,words,013010
2.47,2.57,með,words,013010
2.57,3.06,húðinni,words,013010
0.97,1.04,c,phones,013010
1.04,1.19,aiː,phones,013010
1.19,1.26,t,phones,013010
1.26,1.3,ʏ,phones,013010
1.3,1.42,f,phones,013010
1.42,1.5,iː,phones,013010
1.5,1.58,l,phones,013010
1.58,1.62,a,phones,013010
1.62,1.63,r,phones,013010
1.63,1.77,a,phones,013010
1.77,1.9,n,phones,013010
1.9,1.95,t,phones,013010
1.95,2.02,a,phones,013010
2.02,2.06,ð,phones,013010
2.06,2.12,ei,phones,013010
2.12,2.22,ŋ,phones,013010
2.22,2.27,k,phones,013010
2.27,2.32,œy,phones,013010
2.32,2.37,ŋ,phones,013010
2.37,2.42,k,phones,013010
2.42,2.47,ʏ,phones,013010
2.47,2.52,m,phones,013010
2.52,2.56,ɛː,phones,013010
2.56,2.57,ð,phones,013010
2.57,2.66,h,phones,013010
2.66,2.7,uː,phones,013010
2.7,2.79,ð,phones,013010
2.79,2.86,ɪ,phones,013010
2.86,2.92,n,phones,013010
2.92,3.06,ɪ,phones,013010
