Begin,End,Label,Type,Speaker
0.55,0.99,það,words,013762
1.11,1.47,orð,words,013762
1.55,1.67,er,words,013762
1.67,2.17,merkt,words,013762
2.17,2.54,með,words,013762
0.55,0.56,θ,phones,013762
0.56,0.98,aː,phones,013762
0.98,0.99,ð,phones,013762
1.11,1.32,ɔ,phones,013762
1.32,1.46,r,phones,013762
1.46,1.47,ð,phones,013762
1.55,1.66,ɛː,phones,013762
1.66,1.67,r,phones,013762
1.67,1.81,m,phones,013762
1.81,1.89,ɛ,phones,013762
1.89,2.06,r̥,phones,013762
2.06,2.17,t,phones,013762
2.17,2.26,m,phones,013762
2.26,2.53,ɛː,phones,013762
2.53,2.54,ð,phones,013762
