Begin,End,Label,Type,Speaker
0.74,1.34,vogur,words,010964
1.34,1.71,kanntu,words,010964
1.71,1.79,að,words,010964
1.79,2.25,spila,words,010964
2.25,2.68,lagið,words,010964
2.68,3.54,krómkallar,words,010964
0.74,1.34,spn,phones,010964
1.34,1.43,kʰ,phones,010964
1.43,1.51,a,phones,010964
1.51,1.64,n̥,phones,010964
1.64,1.68,t,phones,010964
1.68,1.71,ʏ,phones,010964
1.71,1.78,aː,phones,010964
1.78,1.79,ð,phones,010964
1.79,1.99,s,phones,010964
1.99,2.04,p,phones,010964
2.04,2.14,ɪː,phones,010964
2.14,2.19,l,phones,010964
2.19,2.25,a,phones,010964
2.25,2.35,l,phones,010964
2.35,2.46,ai,phones,010964
2.46,2.52,j,phones,010964
2.52,2.67,ɪ,phones,010964
2.67,2.68,ð,phones,010964
2.68,3.54,spn,phones,010964
