Begin,End,Label,Type,Speaker
0.21,0.72,hvaðan,words,013288
0.75,0.96,eða,words,013288
0.96,1.38,hvernig,words,013288
1.38,1.45,er,words,013288
1.45,1.76,nafnið,words,013288
1.76,2.27,tilkomið,words,013288
0.21,0.31,k,phones,013288
0.31,0.33,v,phones,013288
0.33,0.52,aː,phones,013288
0.52,0.53,ð,phones,013288
0.53,0.66,a,phones,013288
0.66,0.72,n,phones,013288
0.75,0.84,ɛː,phones,013288
0.84,0.89,ð,phones,013288
0.89,0.96,a,phones,013288
0.96,1.03,k,phones,013288
1.03,1.05,v,phones,013288
1.05,1.16,ɛ,phones,013288
1.16,1.29,t,phones,013288
1.29,1.33,n,phones,013288
1.33,1.36,ɪ,phones,013288
1.36,1.38,ɣ,phones,013288
1.38,1.44,ɛː,phones,013288
1.44,1.45,r,phones,013288
1.45,1.51,n,phones,013288
1.51,1.61,a,phones,013288
1.61,1.68,p,phones,013288
1.68,1.72,n,phones,013288
1.72,1.75,ɪ,phones,013288
1.75,1.76,ð,phones,013288
1.76,1.84,tʰ,phones,013288
1.84,1.87,ɪ,phones,013288
1.87,1.96,l,phones,013288
1.96,2.04,k,phones,013288
2.04,2.08,ɔ,phones,013288
2.08,2.14,m,phones,013288
2.14,2.26,ɪ,phones,013288
2.26,2.27,ð,phones,013288
