Begin,End,Label,Type,Speaker
0.77,0.91,af,words,012463
0.91,1.21,hverju,words,012463
1.21,1.46,ertu,words,012463
1.46,1.72,svona,words,012463
1.72,2.26,þrjóskur,words,012463
2.26,2.67,maia,words,012463
0.77,0.87,aː,phones,012463
0.87,0.91,v,phones,012463
0.91,1.03,k,phones,012463
1.03,1.05,v,phones,012463
1.05,1.09,ɛ,phones,012463
1.09,1.1,r,phones,012463
1.1,1.14,j,phones,012463
1.14,1.21,ʏ,phones,012463
1.21,1.27,ɛ,phones,012463
1.27,1.38,r̥,phones,012463
1.38,1.42,t,phones,012463
1.42,1.46,ʏ,phones,012463
1.46,1.51,s,phones,012463
1.51,1.53,v,phones,012463
1.53,1.56,ɔː,phones,012463
1.56,1.59,n,phones,012463
1.59,1.72,a,phones,012463
1.72,1.73,θ,phones,012463
1.73,1.81,r,phones,012463
1.81,1.87,j,phones,012463
1.87,1.93,ou,phones,012463
1.93,2.09,s,phones,012463
2.09,2.14,k,phones,012463
2.14,2.2,ʏ,phones,012463
2.2,2.26,r,phones,012463
2.26,2.67,spn,phones,012463
