Begin,End,Label,Type,Speaker
0.28,0.31,í,words,015941
0.31,0.6,hvaða,words,015941
0.76,1.1,hljómsveit,words,015941
1.78,1.97,syngur,words,015941
1.97,2.07,james,words,015941
2.07,2.57,hetfield,words,015941
0.28,0.31,iː,phones,015941
0.31,0.41,k,phones,015941
0.41,0.43,v,phones,015941
0.43,0.46,aː,phones,015941
0.46,0.47,ð,phones,015941
0.47,0.6,a,phones,015941
0.76,0.79,l̥,phones,015941
0.79,0.82,j,phones,015941
0.82,0.85,ou,phones,015941
0.85,0.89,m,phones,015941
0.89,1.02,s,phones,015941
1.02,1.04,v,phones,015941
1.04,1.07,ei,phones,015941
1.07,1.1,t,phones,015941
1.78,1.81,s,phones,015941
1.81,1.84,i,phones,015941
1.84,1.87,ŋ,phones,015941
1.87,1.9,k,phones,015941
1.9,1.93,ʏ,phones,015941
1.93,1.97,r,phones,015941
1.97,2.07,spn,phones,015941
2.07,2.57,spn,phones,015941
